relative_path,classID,Class
Speech/N53nOwIaSvk_30.wav,21,Speech
"Male speech, man speaking/-B3fTAkHT0g_30.wav",15,"Male speech, man speaking"
Whispering/5bqIhq1Ic9c_80.wav,25,Whispering
Conversation/JlsFuJTqgIk_540.wav,7,Conversation
Breathing/7C2-EG4oDyE_170.wav,4,Breathing
"Smash, crash/00LuLeFgqB4_30.wav",19,"Smash, crash"
Whimper/8YdA3o-Rb14_24.wav,24,Whimper
Screaming/9xWCpsfgg1M_30.wav,17,Screaming
Singing/-D7IgfL3e6I_140.wav,18,Singing
Singing/-0YaPPvFmC8_30.wav,18,Singing
Snicker/EOiCZAxcyVc_30.wav,20,Snicker
Speech/2oTU2yfJRiw_30.wav,21,Speech
"Dishes, pots, and pans/7RcjtXDxtTA_220.wav",9,"Dishes, pots, and pans"
Children shouting/-vGsupOhgx4_50.wav,5,Children shouting
Singing/-7EhkVqESf4_200.wav,18,Singing
Conversation/5Eo5NM54IXk_30.wav,7,Conversation
Conversation/-8JX2fsOgpA_30.wav,7,Conversation
"Male speech, man speaking/-7o4Z_nZ43A_21.wav",15,"Male speech, man speaking"
"Male speech, man speaking/0GJsOYhaGW4_30.wav",15,"Male speech, man speaking"
Whoop/H0YxAx214_A_150.wav,27,Whoop
Whoop/0JzDTrdDsqk_0.wav,27,Whoop
Screaming/1NzgluE_9lo_0.wav,17,Screaming
shatter/5H1VQSx1LBI_240.wav,29,shatter
Snicker/DU4ZGrOCb6E_0.wav,20,Snicker
Babbling/HGBdJOttt9A_11.wav,1,Babbling
Whimper/0Am_PbPUkuk_30.wav,24,Whimper
Conversation/A9SNuNYhfFg_30.wav,7,Conversation
"Male speech, man speaking/-zTrhRue2Es_200.wav",15,"Male speech, man speaking"
White noise/K8eiuAkBdeg_30.wav,26,White noise
Whimper/7MiOVPG3t0Y_30.wav,24,Whimper
Whimper/41n788_alEk_10.wav,24,Whimper
Whispering/LmBXH90HQwY_30.wav,25,Whispering
Conversation/EJtt3n0o2AI_540.wav,7,Conversation
Whimper/3iaoxDMnyv0_30.wav,24,Whimper
"Male speech, man speaking/-9R4WPSKE3Q_30.wav",15,"Male speech, man speaking"
"Female speech, woman speaking/64qHQo600Wo_30.wav",12,"Female speech, woman speaking"
Speech/9w1Pp5fbyZ8_30.wav,21,Speech
"Male speech, man speaking/-t03ktje7jE_30.wav",15,"Male speech, man speaking"
"Wail, moan/A-y90VV8-9k_330.wav",23,"Wail, moan"
Rustle/5DPA5RvOpS8_30.wav,16,Rustle
Singing/-4b_63bTY84_30.wav,18,Singing
Whimper/2pzSTcVmECY_30.wav,24,Whimper
Speech/0SI3aEFTwxE_110.wav,21,Speech
Speech/--dXJRuJVv0_30.wav,21,Speech
Clapping/GnQqD_WL9Gw_290.wav,6,Clapping
Rustle/6QqGH2cTAQg_30.wav,16,Rustle
Whispering/-YPVqhA19EU_30.wav,25,Whispering
Whimper/67NYH3dKEd4_24.wav,24,Whimper
Speech/AWwJ3T4AuMY_30.wav,21,Speech
"Smash, crash/Nn1ez3mTDnM_30.wav",19,"Smash, crash"
Babbling/MCZSCsFwNMw_30.wav,1,Babbling
Speech/5eyV5vU0dEU_30.wav,21,Speech
White noise/D3yztIkQo64_30.wav,26,White noise
White noise/NlIcXlyndK4_30.wav,26,White noise
Whimper/52ZQv90ZM3k_29.wav,24,Whimper
"Female speech, woman speaking/-ONWyWAdpQk_15.wav",12,"Female speech, woman speaking"
Singing/-8ZAxl9GK1M_170.wav,18,Singing
"Dishes, pots, and pans/F5phiiFykLA_30.wav",9,"Dishes, pots, and pans"
Rustle/DTo7Hy3f5to_6.wav,16,Rustle
Conversation/E07PDapnzjw_30.wav,7,Conversation
Speech/--5kRn6Ch3Y_30.wav,21,Speech
Whoop/GatXB9VicG8_10.wav,27,Whoop
"Male speech, man speaking/-H6BJfRqeno_15.wav",15,"Male speech, man speaking"
Screaming/0qC99Z0YeMY_210.wav,17,Screaming
"Male speech, man speaking/-v1p5WprSzI_30.wav",15,"Male speech, man speaking"
Children shouting/-R0H-F4VZrI_0.wav,5,Children shouting
White noise/72Qx8CYYYrY_30.wav,26,White noise
Screaming/5yTNLH67SP4_30.wav,17,Screaming
"Female speech, woman speaking/-8ysWJSrITc_30.wav",12,"Female speech, woman speaking"
Whoop/1R_xIjHb4Ng_30.wav,27,Whoop
Drawer open or close/Fu7urI0Bap0_100.wav,11,Drawer open or close
Whimper/6lA8GqyL2Lg_30.wav,24,Whimper
"Female speech, woman speaking/7WhFCNm8ENQ_30.wav",12,"Female speech, woman speaking"
Snicker/3XsElhnz2RQ_210.wav,20,Snicker
"Dishes, pots, and pans/7P9AhulU9co_30.wav",9,"Dishes, pots, and pans"
Children shouting/M-YVCZ-2yFk_10.wav,5,Children shouting
"Dishes, pots, and pans/LrQ_coFMnWU_90.wav",9,"Dishes, pots, and pans"
"Dishes, pots, and pans/50hhTSXMwd0_500.wav",9,"Dishes, pots, and pans"
Babbling/Dqtb0SoJDdY_30.wav,1,Babbling
Screaming/DbaGhZj6lAM_4.wav,17,Screaming
Whimper/235XlMt9XCY_30.wav,24,Whimper
Speech/--jhZeiI_6M_30.wav,21,Speech
Conversation/EpUlOupRnkU_30.wav,7,Conversation
Clapping/L_3OhOOknXU_80.wav,6,Clapping
Whoop/OluWNzagboE_260.wav,27,Whoop
Conversation/7VPMQjaPA_M_60.wav,7,Conversation
"Male speech, man speaking/0OTqvcDhplU_30.wav",15,"Male speech, man speaking"
"Female speech, woman speaking/8P3vGvRotls_30.wav",12,"Female speech, woman speaking"
Screaming/G_-3oPXHjLI_70.wav,17,Screaming
Rustle/C2lepN202HU_30.wav,16,Rustle
Whoop/3JM5RJd2yCk_30.wav,27,Whoop
Speech/7RPsDYCD7KA_30.wav,21,Speech
Conversation/K-N2oZuKDUY_430.wav,7,Conversation
"Male speech, man speaking/-QVXIXrHTVw_13.wav",15,"Male speech, man speaking"
"Dishes, pots, and pans/M_R9dz87LCQ_260.wav",9,"Dishes, pots, and pans"
"Female speech, woman speaking/-eJRmdfMlbs_30.wav",12,"Female speech, woman speaking"
"Dishes, pots, and pans/DeH7eBci-20_350.wav",9,"Dishes, pots, and pans"
Whoop/CD-8PuPIYUA_30.wav,27,Whoop
Snicker/Ivg1geb_bv4_30.wav,20,Snicker
Bellow/0928cLWOS88_2.wav,3,Bellow
"Female speech, woman speaking/9UkVWIKVxFM_30.wav",12,"Female speech, woman speaking"
Whimper/FkS9efvGvKw_70.wav,24,Whimper
"Male speech, man speaking/-TF5lgpaXXA_30.wav",15,"Male speech, man speaking"
Whimper/0_XFh5-nxQw_30.wav,24,Whimper
Groan/34GlsiYk9pU_210.wav,14,Groan
"Female speech, woman speaking/8ZrAhnxBxpU_30.wav",12,"Female speech, woman speaking"
Speech/6Q6ZzLgjU34_30.wav,21,Speech
Clapping/9UzUcBkPvXs_40.wav,6,Clapping
"Female speech, woman speaking/8dqdydMJL6g_30.wav",12,"Female speech, woman speaking"
Clapping/4-neH6LyxBM_170.wav,6,Clapping
Groan/6k7OmjIdl6A_30.wav,14,Groan
"Smash, crash/5WvltvIuaB4_12.wav",19,"Smash, crash"
Speech/Dytkqm4-jj8_30.wav,21,Speech
Conversation/F5iEqXP1Bt0_130.wav,7,Conversation
"Male speech, man speaking/-s3-Hnlvr3c_30.wav",15,"Male speech, man speaking"
"Male speech, man speaking/-HlaLoyujs8_110.wav",15,"Male speech, man speaking"
Clapping/GyU9ZtJp8bs_120.wav,6,Clapping
"Female speech, woman speaking/6VxTBiFjUgI_30.wav",12,"Female speech, woman speaking"
Conversation/380F10A0DEA_60.wav,7,Conversation
Snicker/491FR7SBln8_110.wav,20,Snicker
Whoop/0778SXZM0OQ_0.wav,27,Whoop
"Smash, crash/BO5MJAZ6fso_30.wav",19,"Smash, crash"
Speech/4_w-eriP07w_580.wav,21,Speech
Whimper/MXBgLjHZcHA_10.wav,24,Whimper
Speech/--FTU73CoUk_30.wav,21,Speech
Whimper/00PMurXGTMc_40.wav,24,Whimper
Snicker/DhRPC9W1uTI_30.wav,20,Snicker
Conversation/4ZxE7NBwOow_180.wav,7,Conversation
"Male speech, man speaking/-eDOwJOWP88_30.wav",15,"Male speech, man speaking"
Bellow/8k79ArHEIVM_190.wav,3,Bellow
Whoop/ITCkIRqKYCI_20.wav,27,Whoop
Groan/KyVxDcdwWzg_0.wav,14,Groan
White noise/2BC_NUuIQ0s_10.wav,26,White noise
"Female speech, woman speaking/9LfdmxH4Wyc_30.wav",12,"Female speech, woman speaking"
"Dishes, pots, and pans/E1CXRMewTCk_200.wav",9,"Dishes, pots, and pans"
Snicker/GANFi8h4Vbo_1.wav,20,Snicker
Conversation/I9YLYE4_IPg_30.wav,7,Conversation
"Male speech, man speaking/01bl0ekWWqI_30.wav",15,"Male speech, man speaking"
Screaming/H__wRhX66pc_30.wav,17,Screaming
Whimper/6NM6JewLiRU_25.wav,24,Whimper
shatter/0rZnHg698N8_40.wav,29,shatter
"Male speech, man speaking/-Hba7FQJhz4_0.wav",15,"Male speech, man speaking"
Conversation/8iaXqyte1bo_170.wav,7,Conversation
Whoop/4jbx2FVpnZw_11.wav,27,Whoop
"Wail, moan/M-QXMuTMeOo_40.wav",23,"Wail, moan"
Snicker/C4NHYcO9pHQ_30.wav,20,Snicker
Speech/A6o5IWsyiCc_30.wav,21,Speech
Bellow/2hsBV7HIbjI_180.wav,3,Bellow
Speech/--bLopvSVBo_19.wav,21,Speech
"Male speech, man speaking/-ySYw9mVf_A_30.wav",15,"Male speech, man speaking"
Bellow/1dN_7iGSmJA_60.wav,3,Bellow
Singing/-3CuviStSEI_21.wav,18,Singing
Speech/0NYUK2Ba3eA_30.wav,21,Speech
Whoop/5bYq5xkJhfE_30.wav,27,Whoop
Snicker/Axpt1fGQiKE_30.wav,20,Snicker
Clapping/JRy5UVJhQRw_10.wav,6,Clapping
Screaming/3uaFu4euuXU_0.wav,17,Screaming
Rustle/3vEA-7tSLoo_30.wav,16,Rustle
Groan/II4_Y_7XE1E_410.wav,14,Groan
"Dishes, pots, and pans/HnDmSqDM9K0_70.wav",9,"Dishes, pots, and pans"
Whimper/0wgFRL-xcd0_30.wav,24,Whimper
Whispering/IIGuUxB7cfo_20.wav,25,Whispering
Whimper/-UY1oev4KuQ_30.wav,24,Whimper
Rustle/5hesrQV6XmA_30.wav,16,Rustle
Clapping/0hV6VaSL0xg_30.wav,6,Clapping
Screaming/1DOYARo3Dwc_30.wav,17,Screaming
Rustle/-ilBrSmdKN4_30.wav,16,Rustle
"Dishes, pots, and pans/1PXp_eDlX00_110.wav",9,"Dishes, pots, and pans"
Conversation/0vZ2g3F31g8_30.wav,7,Conversation
Whimper/JYFro_J3E5M_60.wav,24,Whimper
"Female speech, woman speaking/673VVTXoyfE_30.wav",12,"Female speech, woman speaking"
Children shouting/7aEB0w2DNfY_10.wav,5,Children shouting
Snicker/E8BGgE_1vUA_20.wav,20,Snicker
White noise/FRJLkN6ufL4_30.wav,26,White noise
Singing/-2PrEKLf_Eo_13.wav,18,Singing
Whispering/EENhmLqnIGk_30.wav,25,Whispering
Singing/-2tWsC-naSk_30.wav,18,Singing
Singing/-JtpqwcTYGA_30.wav,18,Singing
Speech/--T6Wa3Psdg_30.wav,21,Speech
"Female speech, woman speaking/6RyzKAGwd_w_30.wav",12,"Female speech, woman speaking"
Whimper/70kqhFM-8O0_30.wav,24,Whimper
"Male speech, man speaking/-9jNzPLL4Ac_30.wav",15,"Male speech, man speaking"
Whispering/4yY05t66eWE_250.wav,25,Whispering
Clapping/2i6Db1mSYI0_30.wav,6,Clapping
Whimper/Eejf2Tw0Tpc_30.wav,24,Whimper
Speech/2h8k_ZwUZ-E_30.wav,21,Speech
Whimper/6iE98pF-Tgw_30.wav,24,Whimper
Screaming/7vgdo_d23XI_420.wav,17,Screaming
"Male speech, man speaking/-en7GAdXAQk_30.wav",15,"Male speech, man speaking"
White noise/FFSg8Eh3TLI_14.wav,26,White noise
Drawer open or close/4gBf0FWwKnQ_100.wav,11,Drawer open or close
Rustle/8EaHUYirCZ0_30.wav,16,Rustle
Conversation/BhpfgWOVNcg_30.wav,7,Conversation
Conversation/B5V82bQfDdI_30.wav,7,Conversation
Yell/1FvzUAm8Nso_30.wav,28,Yell
Whimper/EQNDpQurXbs_20.wav,24,Whimper
Whimper/3ZAtv4S5o5Q_26.wav,24,Whimper
"Female speech, woman speaking/8YJUdg0STeM_400.wav",12,"Female speech, woman speaking"
Speech/-pfi8fpf44g_210.wav,21,Speech
Dogs/0BwiOU6alvQ_0.wav,10,Dogs
Rustle/NjG2NxjOg3c_30.wav,16,Rustle
"Female speech, woman speaking/9JHw0TvrgEo_30.wav",12,"Female speech, woman speaking"
Whispering/3EcCqa18l_I_490.wav,25,Whispering
White noise/8NZHV0oEEwo_30.wav,26,White noise
Singing/-DIUtx0MQLY_30.wav,18,Singing
Snicker/3lbiGhKoDb8_30.wav,20,Snicker
Whimper/2Qe5gmH0wBg_30.wav,24,Whimper
Whispering/1BReZkeopwo_30.wav,25,Whispering
Whispering/--Q8wkZvDZE_150.wav,25,Whispering
Conversation/Dshin_KggjE_30.wav,7,Conversation
"Male speech, man speaking/-2BzUaIUUfo_30.wav",15,"Male speech, man speaking"
Snicker/2thZbFL5w64_30.wav,20,Snicker
Speech/--epBWzD8ls_30.wav,21,Speech
"Male speech, man speaking/05ToD2mUyfA_30.wav",15,"Male speech, man speaking"
Speech/HZUoVPTBxGE_100.wav,21,Speech
Bellow/AvuxdJJh8F0_300.wav,3,Bellow
"Male speech, man speaking/0bL5fYLncfY_30.wav",15,"Male speech, man speaking"
Conversation/FxVustwstHU_590.wav,7,Conversation
Conversation/1XB2W0pBAms_30.wav,7,Conversation
Speech/OSoJHCfX8Og_30.wav,21,Speech
Whimper/0CUHnK_Lh4s_30.wav,24,Whimper
Whimper/1TGhiog42rU_30.wav,24,Whimper
"Female speech, woman speaking/-9BXvWo46Zw_30.wav",12,"Female speech, woman speaking"
Whimper/2n4ODyEEMUE_30.wav,24,Whimper
Whispering/9gdE_BTyeTQ_510.wav,25,Whispering
.git/description,0,.git
"Male speech, man speaking/-i12lZfksDw_30.wav",15,"Male speech, man speaking"
"Female speech, woman speaking/-OanE09iAA4_0.wav",12,"Female speech, woman speaking"
Battle cry/AA6Z_Ds0PvA_40.wav,2,Battle cry
Clapping/O9ImwKBV5GI_30.wav,6,Clapping
"Dishes, pots, and pans/6zcz_gJkbmQ_120.wav",9,"Dishes, pots, and pans"
Conversation/DXTfLvb8UXI_30.wav,7,Conversation
Speech/BttkAey9WMQ_30.wav,21,Speech
Whimper/11k2ukjzSUI_30.wav,24,Whimper
Whimper/2lYVDqaigV0_20.wav,24,Whimper
Battle cry/J1hnqV10Sw4_0.wav,2,Battle cry
"Dishes, pots, and pans/IN8pk34_S_k_0.wav",9,"Dishes, pots, and pans"
Singing/-A5Ytkw2OOQ_30.wav,18,Singing
"Smash, crash/3HOUkehuX2A_30.wav",19,"Smash, crash"
Singing/-5emg0MVgqw_30.wav,18,Singing
Whimper/-Ysq1TqIuds_30.wav,24,Whimper
"Dishes, pots, and pans/Cdydr0L_4r8_190.wav",9,"Dishes, pots, and pans"
"Smash, crash/D6Xvd2f98Qo_20.wav",19,"Smash, crash"
Groan/AykD7bfAp_w_520.wav,14,Groan
Whimper/3uSEbfnfPUw_25.wav,24,Whimper
Conversation/4HesL305XYY_30.wav,7,Conversation
Groan/33F1y0kyzyg_25.wav,14,Groan
Clapping/ADrBYaK6w7o_60.wav,6,Clapping
"Female speech, woman speaking/7L6q0DBnm0Y_30.wav",12,"Female speech, woman speaking"
Conversation/09kNDuCxSJ0_30.wav,7,Conversation
Singing/-IxSwmp-gSg_80.wav,18,Singing
"Smash, crash/DxFv2wPrqUg_30.wav",19,"Smash, crash"
Speech/35RyhBpdkg8_170.wav,21,Speech
Speech/DEEk-gkAg6g_30.wav,21,Speech
Conversation/AsNYIMPeMXo_30.wav,7,Conversation
Snicker/0ZmBoEqAZBA_30.wav,20,Snicker
White noise/366QpWsHI5s_30.wav,26,White noise
Battle cry/7vb_vImJLKU_190.wav,2,Battle cry
Breathing/JIT9v30weXs_20.wav,4,Breathing
Speech/--YTbpJaCWU_4.wav,21,Speech
"Female speech, woman speaking/423nJ33jnMA_30.wav",12,"Female speech, woman speaking"
"Female speech, woman speaking/8J1_xBfLc5E_30.wav",12,"Female speech, woman speaking"
Snicker/4fdj50cmB2c_120.wav,20,Snicker
Whoop/2aZ_-G8HS9E_6.wav,27,Whoop
Battle cry/BTtNRh47vsY_120.wav,2,Battle cry
Dogs/6I70vXYHCC8_30.wav,10,Dogs
Whimper/59sbOUoj6NA_30.wav,24,Whimper
Snicker/7a2brqQwE8U_10.wav,20,Snicker
Bellow/31VBep0aCpk_0.wav,3,Bellow
Clapping/39iC8Wu1d8I_70.wav,6,Clapping
Singing/-IuYykqQ84k_30.wav,18,Singing
"Male speech, man speaking/0PNQWzuENSA_30.wav",15,"Male speech, man speaking"
Whispering/EKUm0UmsCfk_240.wav,25,Whispering
"Male speech, man speaking/07ED0TeMQjY_30.wav",15,"Male speech, man speaking"
Babbling/37ePsQmu1p0_0.wav,1,Babbling
Test/DomesticViolenceJson,22,Test
"Smash, crash/41CxcjQD3U8_30.wav",19,"Smash, crash"
Battle cry/6tspKGNyyBQ_170.wav,2,Battle cry
Speech/-x0qbfQCBYU_60.wav,21,Speech
"Male speech, man speaking/-X6r_M3Uza0_20.wav",15,"Male speech, man speaking"
Screaming/97-vQ_FDkWc_80.wav,17,Screaming
Snicker/EZ4WYKJcRGI_30.wav,20,Snicker
Speech/72VBpngzXtc_30.wav,21,Speech
Speech/FtqYOR7YDTQ_510.wav,21,Speech
Conversation/D7Rc62PWBRA_320.wav,7,Conversation
Speech/8QdvGXX-gQg_30.wav,21,Speech
Whispering/24hpdgupAAo_20.wav,25,Whispering
White noise/721OUwYNewQ_30.wav,26,White noise
"Female speech, woman speaking/7MrlaN3i53Q_30.wav",12,"Female speech, woman speaking"
"Smash, crash/KbRftt5myc8_400.wav",19,"Smash, crash"
Speech/7-Q0GHLG5ic_30.wav,21,Speech
Speech/BQOhZndzo1U_30.wav,21,Speech
Singing/-79c0bHQuD4_30.wav,18,Singing
White noise/-Cye32tV68E_30.wav,26,White noise
White noise/LceYLJS7v_o_0.wav,26,White noise
Children shouting/0mzMcl6D3Sk_0.wav,5,Children shouting
Snicker/HAccleeGc6A_30.wav,20,Snicker
Conversation/Hnn0LkHxMPM_270.wav,7,Conversation
"Male speech, man speaking/02gZbGqLs0I_30.wav",15,"Male speech, man speaking"
Groan/CgBEvBgmTsg_10.wav,14,Groan
Singing/--1XHaNcX2Y_50.wav,18,Singing
Rustle/8hrtoBUq_-A_150.wav,16,Rustle
"Dishes, pots, and pans/GMm8iWW2FK4_90.wav",9,"Dishes, pots, and pans"
White noise/EyISAreCd5o_520.wav,26,White noise
Speech/48E2UfDLxvo_30.wav,21,Speech
Whispering/1Klv4kNlP28_50.wav,25,Whispering
"Dishes, pots, and pans/8AKd3RMpQHo_120.wav",9,"Dishes, pots, and pans"
Singing/-Da3jazYBz0_30.wav,18,Singing
Conversation/DoYLRgtj5M8_30.wav,7,Conversation
Speech/3rAqcIbQWUY_260.wav,21,Speech
"Male speech, man speaking/0E-W5zLXd78_30.wav",15,"Male speech, man speaking"
Speech/B15jSyn6q9E_30.wav,21,Speech
White noise/N_Y_CuU-DY4_30.wav,26,White noise
Singing/-9kKj0fbhe0_30.wav,18,Singing
Children shouting/6EWMzlFYvng_60.wav,5,Children shouting
Screaming/2UUUivJa6DY_0.wav,17,Screaming
Whimper/4UgkZCla-Ss_20.wav,24,Whimper
"Male speech, man speaking/04pOssb2ZKE_30.wav",15,"Male speech, man speaking"
Whoop/Lelt7AcaC-M_30.wav,27,Whoop
"Female speech, woman speaking/9gDYym_spdo_30.wav",12,"Female speech, woman speaking"
"Male speech, man speaking/0qPqcZFmwEQ_30.wav",15,"Male speech, man speaking"
White noise/5PAaK_sKhYY_390.wav,26,White noise
"Male speech, man speaking/0mwUH8lRgFc_30.wav",15,"Male speech, man speaking"
Singing/-K7enl7Ei30_30.wav,18,Singing
Whoop/K3RcME0N6vQ_30.wav,27,Whoop
Speech/C1Vjz0lYSt8_30.wav,21,Speech
White noise/51X4afWUa0w_30.wav,26,White noise
Conversation/Ifcnjb1PXOg_580.wav,7,Conversation
Screaming/DBPbNWss8zk_30.wav,17,Screaming
Screaming/F48YiwQh5Ho_2.wav,17,Screaming
Rustle/MfLWpMfLM0E_30.wav,16,Rustle
Speech/1TFf0nL_ebc_30.wav,21,Speech
Children shouting/DXgExPb6iXg_30.wav,5,Children shouting
shatter/22CA9EHzY5c_50.wav,29,shatter
Whimper/4cs-QhLuWkA_30.wav,24,Whimper
Rustle/7conDh3Gqrw_30.wav,16,Rustle
Conversation/8WoxtJIdCUU_70.wav,7,Conversation
Groan/BjirvbYuq7c_10.wav,14,Groan
Conversation/-ONWyWAdpQk_15.wav,7,Conversation
Speech/8NkJRo_QltI_30.wav,21,Speech
Whimper/4KGK2yxgdsY_230.wav,24,Whimper
Whispering/Oh2a8lHZnP4_240.wav,25,Whispering
Speech/02xsEUb5_cI_50.wav,21,Speech
Whimper/3ysf9hUj8JQ_30.wav,24,Whimper
"Smash, crash/K3yr8b-sPwo_29.wav",19,"Smash, crash"
Rustle/9GrGajnIrII_30.wav,16,Rustle
"Male speech, man speaking/0EuuLjyRLMY_30.wav",15,"Male speech, man speaking"
Conversation/B_cWdKPOE-4_30.wav,7,Conversation
Whimper/2_bxX_eeQz0_30.wav,24,Whimper
Snicker/HMsTq5faFQc_30.wav,20,Snicker
Whimper/A2kNjqc0970_30.wav,24,Whimper
Whispering/KhYiWeMCUns_30.wav,25,Whispering
Breathing/GDMI4uJfDVw_10.wav,4,Breathing
Whimper/0E9LAPdM4sk_30.wav,24,Whimper
Whispering/9VDlEI2cGj4_60.wav,25,Whispering
"Male speech, man speaking/-qJXMuJ7wl4_30.wav",15,"Male speech, man speaking"
"Smash, crash/0cdSNuGEdMM_360.wav",19,"Smash, crash"
"Male speech, man speaking/0g8O9AAokWU_30.wav",15,"Male speech, man speaking"
Whimper/KJkW7IGTGtQ_440.wav,24,Whimper
"Male speech, man speaking/0luMelmZxKk_390.wav",15,"Male speech, man speaking"
Whispering/CGT_RslGvPY_80.wav,25,Whispering
Clapping/C6mXKr1-szo_0.wav,6,Clapping
Conversation/9RRlW8NjQGY_30.wav,7,Conversation
"Smash, crash/3A0NKZZuC70_18.wav",19,"Smash, crash"
Speech/EPM0XhA2tMc_26.wav,21,Speech
"Smash, crash/2x7DycvaWUo_30.wav",19,"Smash, crash"
Whimper/2n1D12vT_8Y_28.wav,24,Whimper
White noise/MeIWJpyv2jU_30.wav,26,White noise
"Male speech, man speaking/0LUjvs2h380_30.wav",15,"Male speech, man speaking"
Speech/7rMm7imaOpk_30.wav,21,Speech
Singing/-BXHuQigj70_20.wav,18,Singing
Whimper/3JLBP8VnukU_12.wav,24,Whimper
"Male speech, man speaking/07RFmOQ8Nug_30.wav",15,"Male speech, man speaking"
Yell/FLPMxnYee6g_220.wav,28,Yell
Whimper/8w7XGahxJfA_10.wav,24,Whimper
"Female speech, woman speaking/9P6zedEH7wg_110.wav",12,"Female speech, woman speaking"
Whimper/2c3gzj2jIfk_10.wav,24,Whimper
"Female speech, woman speaking/42FW5-Jd4CE_30.wav",12,"Female speech, woman speaking"
Conversation/2kaOhNPxaY4_70.wav,7,Conversation
shatter/-2mQXzsDhbY_0.wav,29,shatter
White noise/5p_HdN0988w_30.wav,26,White noise
Speech/35rAykWyPrg_30.wav,21,Speech
Whimper/-O5cvwVpbX0_30.wav,24,Whimper
Speech/Ifcnjb1PXOg_580.wav,21,Speech
Conversation/4A-joRpcPzo_30.wav,7,Conversation
Conversation/OHxM7roGrgU_40.wav,7,Conversation
Children shouting/3djqZosGCQM_180.wav,5,Children shouting
Whoop/DYdcuvsnKOg_9.wav,27,Whoop
Whispering/4C0kmq6j9aY_30.wav,25,Whispering
Whimper/5CPxvIqrEKo_30.wav,24,Whimper
"Dishes, pots, and pans/7TU4zgKSm4A_40.wav",9,"Dishes, pots, and pans"
Whispering/6JaIOEeJZvM_100.wav,25,Whispering
Breathing/6LLH3UfZaOA_30.wav,4,Breathing
Babbling/Dgjo9FUXvOo_10.wav,1,Babbling
"Female speech, woman speaking/7E8LT18guNM_40.wav",12,"Female speech, woman speaking"
"Female speech, woman speaking/-MoS2c6jOmA_30.wav",12,"Female speech, woman speaking"
Whoop/KUpbCs_30ok_30.wav,27,Whoop
White noise/1vVRnk4oqYs_17.wav,26,White noise
Groan/6ZG3YcypbBQ_30.wav,14,Groan
Whimper/2g-bBkXzK0E_30.wav,24,Whimper
Rustle/-OGnj7ch-yE_30.wav,16,Rustle
Conversation/5zyOhZsvIzI_30.wav,7,Conversation
Clapping/8ochbY9e320_30.wav,6,Clapping
Groan/EB9uEdLTlmk_0.wav,14,Groan
Screaming/0l1acpkziXE_140.wav,17,Screaming
Children shouting/015djWravO0_50.wav,5,Children shouting
Whimper/096oTVzc5Gs_30.wav,24,Whimper
Breathing/-bjRUMcgWI4_70.wav,4,Breathing
Singing/-IdFhSi1ZcQ_30.wav,18,Singing
White noise/CaQfk0q9rZc_30.wav,26,White noise
White noise/FuMhPAXCWiU_30.wav,26,White noise
White noise/JIDldXs0qsA_30.wav,26,White noise
Rustle/1lXinLvJWx0_4.wav,16,Rustle
Speech/9544gqK5bNA_30.wav,21,Speech
Whispering/-O4ynxK1BOQ_320.wav,25,Whispering
Breathing/CpsFvYPjVvw_0.wav,4,Breathing
Whispering/-He9juItYW8_30.wav,25,Whispering
Snicker/AQeTPIThMhs_20.wav,20,Snicker
"Male speech, man speaking/-WJWdGJJKS0_120.wav",15,"Male speech, man speaking"
Whimper/38rpGMJA_HI_0.wav,24,Whimper
"Female speech, woman speaking/7i-UktuERps_0.wav",12,"Female speech, woman speaking"
Speech/28po5gKEFqE_30.wav,21,Speech
"Male speech, man speaking/0hWNhvmwyyI_30.wav",15,"Male speech, man speaking"
Speech/DSV7AIXaJ5Q_30.wav,21,Speech
"Smash, crash/M3AzJogT8AQ_30.wav",19,"Smash, crash"
Groan/-ajconSGx4s_30.wav,14,Groan
Conversation/E8Yk2nKDpZY_13.wav,7,Conversation
Whimper/2bw30reIkLU_30.wav,24,Whimper
"Female speech, woman speaking/7MnNsHq78do_300.wav",12,"Female speech, woman speaking"
Clapping/2QmTg9MlkOY_30.wav,6,Clapping
Whimper/6FadBxm4dFM_30.wav,24,Whimper
"Female speech, woman speaking/26z51Fi3TWg_400.wav",12,"Female speech, woman speaking"
White noise/6KhNMdFLjXc_30.wav,26,White noise
"Smash, crash/7aU3QxLF7_I_170.wav",19,"Smash, crash"
Whimper/LQYJaVF9bRo_160.wav,24,Whimper
"Smash, crash/HUQvbX1yg6E_6.wav",19,"Smash, crash"
Speech/7LwB-HqRk6w_25.wav,21,Speech
Screaming/KF3DQrES6Mc_30.wav,17,Screaming
"Female speech, woman speaking/7dpqln_Nkbk_30.wav",12,"Female speech, woman speaking"
Whimper/5hu959eWzas_30.wav,24,Whimper
"Female speech, woman speaking/46Gzmo6AwMc_30.wav",12,"Female speech, woman speaking"
"Smash, crash/FSeoWUjOvBE_230.wav",19,"Smash, crash"
Screaming/JNsG1IJDY6Y_0.wav,17,Screaming
"Dishes, pots, and pans/7ERyv4hJVzE_160.wav",9,"Dishes, pots, and pans"
Clapping/IBT6hbffFyo_220.wav,6,Clapping
Babbling/CC8ZYGk63W0_30.wav,1,Babbling
"Male speech, man speaking/0vy63l2JA98_30.wav",15,"Male speech, man speaking"
